FECHA,HORA,SAG,VIF,XAL,ATI,CAM,CUT,FAC,TLA,TLI,BJU,HGM,IZT,MER,ACO,CHO,MPA,TAH,UIZ,AJM,CUA,INN,MGH,PED,SFE
12/1/2016,1,0,3,3,3,1,0,1,2,4,0,1,1,1,6,6,30,1,12,32,6,25,2,11,15
12/1/2016,2,2,2,2,1,2,0,1,2,3,0,1,1,1,5,8,35,3,15,31,11,21,2,8,20
12/1/2016,3,2,3,3,1,1,0,1,2,3,0,1,1,1,2,3,41,5,16,32,7,23,1,2,14
12/1/2016,4,1,1,4,4,1,1,1,0,1,2,2,1,1,1,2,44,8,18,28,5,24,2,1,15
12/1/2016,5,1,1,2,1,1,1,1,0,1,1,3,2,1,0,2,42,14,19,26,12,29,2,3,8
12/1/2016,6,1,1,3,1,1,1,1,1,0,1,1,2,1,0,2,34,16,17,24,14,27,2,1,1
12/1/2016,7,2,1,4,1,1,1,1,2,1,0,1,1,1,0,3,29,4,12,20,4,28,2,1,1
12/1/2016,8,2,2,3,1,2,1,1,2,1,1,2,2,2,2,3,24,6,11,18,4,27,2,2,1
12/1/2016,9,4,6,11,6,5,1,2,4,3,7,7,7,5,7,8,28,12,16,17,7,27,8,6,10
12/1/2016,10,16,17,18,14,13,8,12,12,9,15,17,17,14,23,24,31,23,26,22,17,30,19,15,25
12/1/2016,11,30,29,29,29,27,27,22,29,20,28,30,32,28,34,28,36,33,32,33,30,33,28,30,33
12/1/2016,12,41,45,43,41,40,45,31,40,41,43,42,41,39,44,31,35,34,33,44,36,36,36,39,39
12/1/2016,13,58,61,59,49,54,59,43,50,48,57,54,52,45,47,32,39,38,36,52,45,38,49,48,51
12/1/2016,14,67,67,72,59,68,76,54,63,56,69,65,63,61,55,35,42,43,40,66,41,42,60,56,61
12/1/2016,15,82,74,81,71,72,87,65,73,64,79,75,69,70,62,39,50,47,45,72,38,46,65,72,52
12/1/2016,16,96,86,91,78,60,92,60,75,77,67,66,53,65,78,44,52,47,48,75,42,51,54,72,46
12/1/2016,17,49,96,50,78,48,73,45,74,82,52,53,52,45,60,46,58,54,53,60,46,54,43,52,48
12/1/2016,18,31,48,35,66,36,49,42,38,53,41,45,36,29,37,54,62,67,61,52,40,57,42,40,35
12/1/2016,19,21,14,32,23,17,20,14,12,28,10,20,25,19,28,37,55,57,50,49,36,51,39,23,17
12/1/2016,20,24,22,20,13,20,11,2,9,21,8,16,17,14,21,18,45,40,34,45,33,37,32,14,25
12/1/2016,21,17,15,22,7,5,11,1,7,1,3,17,11,7,9,5,44,12,20,23,26,26,20,3,24
12/1/2016,22,10,2,9,6,2,5,2,2,1,3,1,1,1,6,7,43,12,21,24,23,24,7,2,13
12/1/2016,23,7,2,3,5,2,4,1,2,0,4,2,2,1,1,14,43,10,22,26,19,20,6,1,4
12/1/2016,24,5,1,4,7,1,2,1,1,0,4,2,3,1,1,24,34,11,23,28,17,21,3,3,2
12/2/2016,1,3,1,3,17,1,0,2,2,0,1,2,3,2,1,4,29,4,12,35,3,24,2,17,7
12/2/2016,2,4,1,2,15,1,0,3,0,1,0,1,1,1,1,24,27,16,22,35,25,28,2,15,14
12/2/2016,3,1,1,2,9,1,1,5,2,0,0,1,3,1,1,3,26,9,13,29,8,27,1,11,19
12/2/2016,4,1,1,4,7,1,1,3,6,0,0,1,3,1,1,4,30,10,15,27,7,27,2,15,18
12/2/2016,5,1,1,3,6,1,0,5,5,0,1,1,1,1,0,2,29,10,14,23,4,25,1,13,10
12/2/2016,6,1,1,2,3,1,1,1,2,0,0,1,1,1,0,2,26,6,11,16,3,25,2,14,6
12/2/2016,7,1,1,3,1,1,1,1,2,0,0,1,1,1,0,2,22,7,10,15,5,22,2,2,5
12/2/2016,8,1,2,5,1,2,1,1,1,1,1,2,2,2,2,2,24,2,9,16,3,24,2,2,3
12/2/2016,9,4,3,8,4,4,2,1,4,3,8,8,8,6,8,5,27,9,14,18,18,24,5,7,17
12/2/2016,10,13,9,18,16,11,8,11,16,9,18,20,19,18,24,18,37,22,26,24,27,33,16,15,26
12/2/2016,11,26,23,32,29,26,19,24,28,22,32,32,35,31,36,29,43,37,36,37,37,35,29,34,39
12/2/2016,12,41,42,41,45,43,52,38,44,45,50,49,47,48,43,32,39,39,37,49,47,41,43,48,51
12/2/2016,13,54,55,56,60,58,72,50,63,58,58,61,55,53,53,34,42,45,40,60,54,37,56,54,63
12/2/2016,14,53,73,62,71,70,76,62,76,72,60,66,59,60,48,35,43,48,42,57,43,40,65,56,71
12/2/2016,15,44,86,55,80,75,90,60,76,84,59,68,55,52,43,37,47,49,44,64,32,40,59,59,36
12/2/2016,16,34,69,39,56,37,105,35,43,76,43,47,44,33,53,40,52,58,50,55,33,44,32,38,34
12/2/2016,17,30,35,32,45,28,88,37,33,38,40,35,36,33,40,42,50,55,49,44,34,44,33,37,31
12/2/2016,18,26,26,30,28,20,27,23,21,30,23,27,23,26,31,35,45,52,44,36,25,43,20,25,21
12/2/2016,19,17,23,17,7,12,13,10,10,21,15,21,14,10,23,19,40,36,32,35,17,33,9,19,8
12/2/2016,20,15,14,10,3,2,2,3,2,15,12,16,9,6,16,17,39,18,25,23,17,29,8,5,10
12/2/2016,21,12,9,9,7,11,1,1,2,10,6,6,7,2,5,8,40,2,17,17,17,29,3,5,8
12/2/2016,22,9,3,4,1,5,1,1,2,1,2,3,3,1,5,7,42,1,17,23,15,22,2,9,5
12/2/2016,23,9,1,3,3,1,1,1,2,0,0,2,2,1,1,13,43,1,19,20,19,25,3,4,4
12/2/2016,24,2,1,4,1,1,1,1,2,0,0,1,1,1,1,2,39,4,15,14,12,26,3,4,7
12/3/2016,1,1,1,2,1,1,1,1,2,0,0,1,1,1,1,15,38,12,3,13,16,25,2,13,13
12/3/2016,2,1,1,3,1,1,1,0,2,0,0,1,1,1,0,21,37,8,3,14,18,25,2,15,13
12/3/2016,3,1,1,2,1,1,0,1,2,0,1,1,1,1,0,3,39,12,2,15,10,24,1,12,18
12/3/2016,4,1,1,3,1,1,1,0,2,1,1,2,1,1,1,7,42,4,4,25,5,23,1,11,15
12/3/2016,5,1,1,3,1,1,1,1,2,1,0,1,2,1,1,7,39,9,4,25,24,27,1,11,9
12/3/2016,6,1,1,2,2,2,1,1,2,1,0,1,1,1,1,2,29,5,1,23,21,25,3,13,9
12/3/2016,7,1,1,3,1,1,1,1,2,1,0,1,1,1,0,2,26,12,1,19,11,19,1,4,5
12/3/2016,8,2,1,4,2,2,1,1,3,1,1,2,2,2,2,2,26,6,2,16,3,18,3,5,3
12/3/2016,9,6,4,7,5,6,3,3,6,4,7,9,9,7,5,5,28,11,10,19,19,19,12,13,11
12/3/2016,10,16,11,18,19,16,13,14,17,17,23,23,20,18,15,18,34,24,21,24,26,32,16,24,30
12/3/2016,11,28,24,31,30,27,29,29,30,31,32,33,31,31,31,28,41,35,34,38,33,33,30,39,38
12/3/2016,12,40,44,42,44,44,53,38,42,44,43,47,43,42,42,33,39,37,45,46,35,35,40,44,47
12/3/2016,13,48,57,52,56,53,65,48,60,52,50,49,49,47,44,38,37,37,45,59,33,49,48,56,52
12/3/2016,14,55,62,60,39,54,73,48,58,57,59,57,54,56,48,43,42,40,48,69,30,37,55,66,39
12/3/2016,15,63,69,66,42,42,72,42,42,43,67,61,57,55,53,48,49,45,49,42,38,42,39,71,39
12/3/2016,16,46,43,57,53,44,55,52,51,48,57,54,46,48,55,49,49,50,47,34,43,43,45,42,48
12/3/2016,17,34,42,40,44,45,38,40,44,49,47,43,38,37,41,50,46,52,45,35,32,39,42,38,38
12/3/2016,18,27,32,31,32,31,28,27,28,30,29,32,30,26,29,47,43,50,33,31,25,36,28,29,25
12/3/2016,19,21,20,18,24,21,19,12,18,15,10,15,17,11,31,38,36,40,29,35,21,32,12,21,13
12/3/2016,20,18,10,9,17,18,12,15,12,10,11,9,12,8,31,24,32,35,24,32,22,31,7,18,18
12/3/2016,21,13,4,6,4,13,5,14,11,7,2,11,11,9,30,13,32,29,17,30,21,32,3,8,15
12/3/2016,22,9,1,4,4,1,1,16,16,14,2,5,11,4,23,15,31,21,19,28,17,30,2,14,10
12/3/2016,23,4,1,6,2,2,1,5,12,4,4,6,7,4,11,15,31,18,15,25,18,30,1,3,14
12/3/2016,24,7,3,5,1,2,0,13,6,5,2,2,4,2,3,16,29,12,20,12,22,29,1,1,14
12/4/2016,1,2,3,2,2,1,1,16,4,2,0,1,1,1,1,12,28,9,18,22,22,28,1,1,13
12/4/2016,2,2,0,2,2,1,0,16,5,1,0,1,1,1,1,22,26,13,9,26,22,27,2,1,17
12/4/2016,3,2,1,2,5,1,0,20,8,4,0,1,1,1,1,16,27,7,17,22,20,25,1,2,14
12/4/2016,4,6,0,2,10,1,1,7,6,7,0,1,2,1,0,12,24,12,15,15,8,24,1,1,11
12/4/2016,5,3,1,3,5,1,1,1,2,7,0,2,5,1,1,11,23,20,12,11,5,24,1,2,6
12/4/2016,6,2,0,4,1,1,1,1,2,6,0,2,3,1,1,7,25,17,7,6,4,24,1,3,1
12/4/2016,7,6,1,3,1,1,1,1,2,5,0,2,2,1,1,10,20,14,9,9,3,22,1,1,1
12/4/2016,8,6,2,6,2,2,1,1,3,2,1,2,2,2,2,7,19,9,11,9,5,22,2,2,3
12/4/2016,9,12,6,12,7,7,2,6,10,5,6,7,9,6,8,14,22,12,19,12,15,22,8,7,7
12/4/2016,10,16,17,18,17,15,14,18,22,18,18,10,18,13,19,22,25,21,24,22,19,24,18,20,19
12/4/2016,11,20,28,24,28,19,25,26,30,27,27,22,23,22,25,23,25,22,26,29,21,25,28,31,30
12/4/2016,12,25,32,28,33,29,35,24,32,35,32,32,28,27,27,24,27,24,29,26,22,25,32,31,27
12/4/2016,13,27,34,33,27,28,44,24,27,29,30,36,33,33,32,29,29,28,34,26,24,27,26,27,26
12/4/2016,14,34,29,31,30,27,36,30,32,30,23,26,25,24,35,32,32,33,36,28,25,29,25,27,28
12/4/2016,15,28,32,28,28,25,29,25,29,31,22,24,23,19,35,33,40,38,32,29,25,30,23,28,28
12/4/2016,16,26,26,26,23,25,23,22,25,21,23,23,22,16,35,34,42,38,30,28,25,29,24,27,27
12/4/2016,17,23,19,23,19,18,19,19,19,16,21,21,20,15,35,37,41,36,27,27,22,28,22,26,24
12/4/2016,18,14,13,11,19,17,16,17,18,15,15,18,15,12,31,35,39,34,24,24,18,27,19,23,20
12/4/2016,19,12,6,6,11,10,6,13,12,9,12,12,15,10,27,32,32,32,20,22,14,24,10,18,19
12/4/2016,20,12,4,10,12,6,1,12,7,3,12,14,13,10,24,25,29,28,19,24,16,25,5,17,18
12/4/2016,21,9,5,6,13,9,4,12,10,3,13,15,14,13,22,16,28,28,19,25,20,26,7,11,21
12/4/2016,22,10,3,6,11,10,3,9,4,3,15,16,14,12,20,14,25,23,16,15,15,27,11,13,10
12/4/2016,23,9,5,8,10,5,1,10,5,3,14,15,16,12,16,12,23,22,24,11,15,25,7,13,13
12/4/2016,24,10,5,10,8,1,1,18,14,6,11,13,16,13,16,17,22,21,22,13,14,22,6,15,8
12/5/2016,1,12,1,11,3,2,1,14,13,3,11,10,15,6,18,22,22,20,20,18,14,20,3,12,9
12/5/2016,2,9,7,4,3,1,1,8,11,7,15,14,15,11,20,23,21,18,21,19,14,19,2,5,4
12/5/2016,3,13,3,2,6,4,0,10,8,4,15,15,14,14,20,22,19,18,21,19,15,19,2,3,11
12/5/2016,4,13,2,3,10,9,0,9,7,2,13,11,14,13,18,19,19,18,21,19,16,19,2,7,15
12/5/2016,5,7,2,4,14,2,1,10,7,7,8,5,6,8,9,19,19,18,19,18,15,19,2,6,15
12/5/2016,6,2,3,3,7,1,0,6,5,8,4,1,3,3,3,16,18,15,13,15,9,19,2,1,11
12/5/2016,7,1,1,2,1,1,1,1,2,6,0,2,1,1,2,8,18,8,7,10,3,19,1,1,5
12/5/2016,8,1,2,3,3,2,1,1,3,4,1,2,2,3,2,7,19,6,7,14,6,19,2,1,2
12/5/2016,9,7,7,8,11,4,4,6,6,7,6,6,5,6,6,14,20,12,14,16,12,20,6,7,13
12/5/2016,10,13,14,12,17,14,9,15,16,14,10,14,13,11,16,17,21,19,21,11,16,21,12,13,18
12/5/2016,11,20,20,18,21,20,19,19,21,20,22,21,21,18,22,18,23,22,25,20,18,23,18,21,20
12/5/2016,12,27,24,23,23,25,25,24,25,24,26,24,27,22,26,23,28,26,29,24,22,26,22,26,24
12/5/2016,13,31,27,28,25,26,27,26,26,24,27,27,29,24,31,27,34,29,32,27,24,26,26,26,26
12/5/2016,14,31,26,25,25,25,25,26,26,26,26,28,28,24,31,28,35,31,32,27,23,28,26,26,26
12/5/2016,15,32,25,27,25,26,26,24,25,24,25,27,25,23,32,28,32,29,31,26,22,27,26,25,24
12/5/2016,16,28,26,25,26,25,30,23,25,25,24,24,24,21,28,24,33,28,28,26,23,27,22,25,24
12/5/2016,17,25,28,20,27,22,32,22,25,24,21,24,22,19,25,31,33,29,26,26,22,27,20,22,21
12/5/2016,18,19,22,15,22,18,31,16,18,18,17,18,18,14,18,27,31,29,21,24,19,25,16,20,17
12/5/2016,19,12,15,10,8,9,14,12,10,8,11,10,11,9,8,24,29,27,14,22,14,24,9,15,12
12/5/2016,20,6,5,5,4,4,13,13,9,5,7,9,4,6,10,19,27,26,15,21,9,24,8,4,8
12/5/2016,21,1,3,3,5,3,2,7,7,5,1,3,2,2,5,15,26,21,8,20,7,19,2,2,5
12/5/2016,22,1,4,2,12,5,1,7,4,6,0,2,1,1,8,4,25,11,5,19,9,19,1,3,3
12/5/2016,23,1,1,2,10,2,2,5,2,5,0,1,1,1,2,3,26,11,2,12,11,15,1,1,10
12/5/2016,24,1,1,2,2,1,1,2,3,1,0,1,2,1,4,8,33,6,4,24,6,6,1,8,6
12/6/2016,1,12,1,11,3,2,1,14,13,3,11,10,15,6,18,22,22,20,20,18,14,20,3,12,9
12/6/2016,2,9,7,4,3,1,1,8,11,7,15,14,15,11,20,23,21,18,21,19,14,19,2,5,4
12/6/2016,3,13,3,2,6,4,0,10,8,4,15,15,14,14,20,22,19,18,21,19,15,19,2,3,11
12/6/2016,4,1,0,2,2,2,0,2,2,0,0,1,1,1,0,6,24,15,4,33,10,10,1,9,16
12/6/2016,5,2,0,3,1,1,1,1,2,0,0,1,1,1,0,13,27,14,2,23,7,7,1,9,7
12/6/2016,6,2,1,2,1,1,1,0,2,0,0,1,1,1,0,3,31,13,4,35,7,7,2,4,4
12/6/2016,7,2,1,3,1,2,1,0,2,0,0,1,2,1,0,2,36,11,4,34,4,6,2,2,4
12/6/2016,8,2,1,4,2,2,1,1,2,1,1,2,2,2,1,2,38,4,3,29,4,6,2,3,5
12/6/2016,9,3,3,7,6,4,3,4,5,3,4,5,7,5,8,9,37,7,7,24,16,11,3,13,16
12/6/2016,10,8,10,13,13,12,10,13,12,8,12,14,15,14,14,15,32,16,20,25,22,19,10,24,24
12/6/2016,11,22,20,27,22,21,20,23,24,17,27,33,27,29,25,25,37,32,32,32,30,29,25,27,35
12/6/2016,12,39,34,39,33,36,36,35,35,31,39,43,41,41,34,25,34,35,49,41,39,40,43,41,43
12/6/2016,13,47,56,50,48,53,47,46,49,54,45,49,49,48,48,28,35,34,49,51,43,45,45,45,49
12/6/2016,14,55,73,54,56,57,59,56,60,61,55,51,56,54,54,31,43,38,51,60,33,51,51,55,48
12/6/2016,15,68,79,63,73,54,76,51,65,72,60,59,65,61,63,36,46,47,62,67,38,54,45,59,35
12/6/2016,16,72,90,62,77,50,84,45,64,72,50,52,62,55,60,41,49,52,59,69,37,53,43,53,37
12/6/2016,17,39,87,49,62,52,74,52,56,69,38,42,46,42,50,50,53,56,54,49,33,39,39,40,32
12/6/2016,18,28,45,35,39,27,30,28,32,31,27,27,25,26,29,45,44,49,31,31,22,26,24,26,17
12/6/2016,19,23,19,27,17,16,12,8,13,6,11,10,12,11,22,35,34,38,24,35,18,16,12,13,6
12/6/2016,20,19,2,19,5,9,3,2,6,2,9,9,15,11,10,27,32,22,22,24,18,12,12,2,10
12/6/2016,21,12,1,11,1,1,2,0,3,2,4,7,10,7,4,13,27,4,10,13,17,9,5,4,14
12/6/2016,22,5,0,7,1,1,1,0,2,1,2,3,1,2,3,7,28,3,3,3,16,5,3,3,5
12/6/2016,23,2,0,3,1,1,1,0,2,0,0,2,1,1,1,7,29,6,5,8,4,3,1,3,1
12/6/2016,24,1,0,3,1,1,1,2,2,0,0,2,1,1,0,10,29,8,4,20,2,5,1,12,2
12/7/2016,1,1,1,2,1,1,1,2,2,0,0,1,1,1,0,6,28,7,5,25,3,7,2,14,7
12/7/2016,2,1,0,2,2,1,1,2,2,0,0,1,1,1,0,2,28,7,4,26,11,7,1,6,11
12/7/2016,3,1,0,2,4,2,1,2,2,0,1,2,1,1,0,1,28,6,8,24,8,7,1,1,13
12/7/2016,4,1,0,3,4,2,1,4,2,0,0,3,1,1,0,2,28,12,7,20,1,4,1,2,5
12/7/2016,5,1,0,4,4,1,1,6,2,0,0,1,1,1,0,2,21,4,4,15,2,5,1,11,8
12/7/2016,6,2,0,5,1,1,1,1,2,0,0,1,1,1,0,2,19,1,4,15,1,4,2,3,3
12/7/2016,7,2,0,7,1,1,1,0,2,0,0,1,1,1,0,2,16,3,4,16,1,3,2,1,1
12/7/2016,8,2,1,6,2,2,1,1,2,1,1,2,2,2,1,2,16,3,4,13,2,3,2,2,2
12/7/2016,9,3,3,6,4,3,3,3,4,2,4,4,4,4,7,4,20,7,6,13,8,6,3,5,10
12/7/2016,10,11,10,12,11,8,7,8,10,5,14,13,15,14,18,10,31,14,18,23,20,16,11,13,18
12/7/2016,11,27,21,26,24,22,17,22,21,17,35,32,32,33,29,22,39,35,34,40,27,32,32,32,32
12/7/2016,12,37,45,40,34,42,43,47,39,41,51,46,43,47,38,43,40,39,51,50,42,47,47,49,48
12/7/2016,13,41,68,48,55,53,60,60,60,71,54,54,48,52,41,38,31,34,50,64,48,32,53,59,57
12/7/2016,14,53,77,55,69,66,69,66,70,78,66,63,60,63,48,40,36,36,47,69,32,35,57,67,71
12/7/2016,15,64,85,60,86,71,79,71,77,80,75,73,68,72,56,46,46,46,45,75,33,40,59,73,43
12/7/2016,16,42,88,58,75,62,83,42,75,84,60,60,38,53,58,31,51,59,44,70,39,50,67,65,41
12/7/2016,17,32,83,32,67,39,86,59,54,76,46,35,29,37,43,34,47,58,41,53,48,53,41,42,53
12/7/2016,18,20,24,21,42,17,44,43,27,33,37,28,34,33,25,33,50,54,41,49,40,51,34,42,41
12/7/2016,19,14,12,19,20,5,18,9,7,25,22,10,19,17,15,25,45,36,27,40,30,47,27,18,17
12/7/2016,20,16,10,12,7,7,6,0,5,18,14,18,13,15,8,22,43,9,12,36,29,34,29,7,27
12/7/2016,21,7,3,3,4,4,3,0,3,3,12,12,7,10,5,15,45,4,5,33,28,30,24,13,30
12/7/2016,22,2,1,2,7,1,3,0,2,1,4,5,3,4,3,3,43,2,2,18,28,31,8,13,21
12/7/2016,23,3,1,2,11,1,1,1,2,0,2,2,2,2,1,6,42,1,3,28,21,32,2,5,3
12/7/2016,24,1,0,3,4,1,1,1,2,1,1,3,2,2,1,8,31,5,4,36,8,30,1,8,6
12/8/2016,1,1,1,2,1,1,1,1,2,0,0,1,2,1,0,2,27,15,3,40,13,34,3,17,15
12/8/2016,2,1,0,2,1,1,1,6,4,0,0,1,1,1,0,2,29,9,3,40,4,34,2,25,12
12/8/2016,3,1,0,3,2,1,1,6,2,0,1,1,2,1,0,2,28,13,5,41,6,36,1,23,16
12/8/2016,4,1,0,2,5,1,1,4,3,0,1,2,2,2,0,2,30,8,5,45,8,34,1,12,17
12/8/2016,5,1,1,4,6,1,1,5,4,0,0,2,2,1,0,2,32,2,3,45,8,37,1,27,13
12/8/2016,6,1,1,3,3,1,1,2,2,0,0,2,1,1,0,2,31,2,3,42,5,36,1,25,5
12/8/2016,7,1,1,4,1,2,1,0,2,1,0,2,1,1,0,2,30,3,3,35,4,36,2,13,1
12/8/2016,8,1,2,6,2,2,1,1,2,1,1,2,2,2,1,2,28,3,4,31,3,33,2,2,2
12/8/2016,9,3,6,6,4,3,2,2,4,2,4,4,5,4,3,3,31,4,6,22,20,26,3,6,11
12/8/2016,10,7,8,9,10,7,8,9,9,7,14,11,15,13,15,6,39,20,17,25,30,34,8,17,20
12/8/2016,11,24,15,26,23,21,16,24,26,20,27,26,27,27,36,24,51,37,35,35,31,47,22,33,26
12/8/2016,12,51,45,54,49,48,41,53,46,48,64,62,63,63,55,63,73,60,68,55,45,48,50,57,53
12/8/2016,13,65,67,69,66,61,69,70,68,65,83,82,83,83,72,78,88,81,88,74,65,58,77,86,78
12/8/2016,14,74,78,69,81,75,87,79,82,86,101,94,98,98,70,69,91,74,101,94,81,66,89,105,101
12/8/2016,15,58,67,62,83,79,80,91,77,84,110,93,102,102,70,60,69,53,110,101,94,85,90,115,110
12/8/2016,16,61,64,62,100,92,84,93,85,96,110,92,85,96,71,59,62,68,108,92,100,97,98,103,117
12/8/2016,17,60,67,55,98,78,83,97,79,94,96,85,78,86,58,55,68,58,93,87,89,88,96,90,90
12/8/2016,18,34,41,29,57,44,48,67,52,50,57,60,49,55,38,56,59,59,56,78,52,89,53,59,58
12/8/2016,19,19,28,17,27,23,31,28,29,30,26,25,19,23,30,52,60,51,26,46,35,66,26,31,37
12/8/2016,20,17,22,13,19,14,25,21,11,20,18,14,16,16,16,38,34,15,15,24,22,37,16,19,24
